TIC,TOI,Period,Phase,Tau,SNR,Radius_planet,Mass,Radius,logg,FEH,Teff,Number of Valid Transits,Has Visible TTVs,log10(p value),μ(SNR | null),σ(SNR | null),sm_sf_grid,Epoch,Duration,err_Period,err_Epoch,err_Duration,Radius_planet_errp,Radius_planet_errm,passed_all_tests,failed_tests,nst_samples,known_as,disposition,tfop_comment
100099031,353.01,1.2979939783750891,0.1488543184019196,0.0360009044854936,78.08723698270813,26.112,0.787282,0.77056,4.55976,0.00504521,4965.0,98.0,False,-8.944485175077869,4.9421,0.373896,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0005|-0.0009|-0.0018|-0.0039|-0.0086|-0.0206|-0.0527|-0.1283|-0.2643|-0.4668|-0.7342|-1.0457|-1.3621|-1.6517|-1.9076|-2.1365|-2.3465|-2.5428|-2.7286|-2.9060|-3.0762|-3.2404|-3.3991|-3.5530|-3.7025|-3.8481|-3.9900|-4.1285|-4.2639|-4.3963|-4.5259|-4.6529|-4.7775|-4.8997|-5.0197|-5.1375|-5.2534|-5.3673|-5.4794|-5.5897|-5.6983|-5.8054|-5.9108|-6.0148|-6.7952|-7.5089|-8.1742|-8.8044|-9.4093|-9.9958|-10.5687|-11.1315|-11.6865|-12.2357|-12.7803|-13.3214|-13.8597|-14.3958|-14.9303,2088.396195127485,0.0720018089709872,5.386889635423448e-07,0.0006488921742571,0.0009416259578711,9.966,9.978,False,known_eb|retired,4.498634|5.344351|5.514769|5.312911|4.550022|4.709359|4.651279|5.291164|5.002018|4.546934,,FP,Too large radius for a planet; 3 sigma odd-even in multisector report; retired as TFOP FP/EB
419858461,3165.01,2.543601965018357,0.850848511961628,0.0474557152204856,85.6432541812145,23.764,1.05282,1.04582,4.4168,-0.152715,6089.02,36.0,False,-12.030909726025827,5.3603,0.262044,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0003|-0.0008|-0.0023|-0.0069|-0.0222|-0.0751|-0.2280|-0.5203|-0.9033|-1.3034|-1.6786|-2.0206|-2.3341|-2.6252|-2.8983|-3.1564|-3.4018|-3.6361|-3.8606|-4.0763|-4.2841|-4.4847|-4.6787|-4.8669|-5.0496|-5.2274|-5.4008|-5.5700|-5.7356|-5.8977|-6.0568|-6.2131|-6.3669|-6.5183|-6.6676|-6.8150|-6.9606|-7.1046|-7.2471|-7.3882|-8.4730|-9.5130|-10.5260|-11.5213|-12.5041|-13.4776|-14.4440|-15.4046|-16.3607|-17.3128|-18.2617|-19.2079|-20.1517|-21.0933|-22.0331,3041.972924211958,0.0949114304409712,2.381814989672002e-06,0.0007102128027784,0.0010680979729624,1.173,0.998,False,known_eb|retired,5.547657|5.259142|5.997232|5.226359|4.995299|5.465196|5.098829|5.306276|5.386098|5.321147,,FP,found in faint-star QLP search; Rp ~ 29 Re in spoc-s1-s65; retired as TFOP FP/EB
142087638,2404.02,74.60677736834555,9.819733366824972,0.0740854014581835,53.71979813213376,5.849,1.12944,1.14086,4.37162,-0.0638039,6198.19,13.0,False,-9.616973661551008,5.4234,0.188189,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0003|-0.0008|-0.0023|-0.0075|-0.0271|-0.1067|-0.3715|-0.9082|-1.5258|-2.0413|-2.4533|-2.7984|-3.0999|-3.3705|-3.6174|-3.8456|-4.0582|-4.2577|-4.4460|-4.6247|-4.7950|-4.9580|-5.1144|-5.2651|-5.4108|-5.5520|-5.6891|-5.8227|-5.9530|-6.0804|-6.2051|-6.3275|-6.4478|-6.5660|-6.6825|-6.7973|-6.9107|-7.0226|-7.1333|-7.9788|-8.7832|-9.5637|-10.3297|-11.0862|-11.8362|-12.5817|-13.3239|-14.0636|-14.8014|-15.5378|-16.2731|-17.0076|-17.7413|-18.4746,1335.157663643596,0.148170802916367,8.751928877874477e-05,0.002419842234448,0.0027043521636357,0.289,0.285,False,known_eb|retired,5.663106|5.033267|5.511325|5.266451|5.254653|5.390877|5.532168|5.652363|5.378699|5.551218,,FP,possible eclipsing binary with TOI 2404.03 as eccentric secondary based on spoc-s01-s69; retired as TFOP FP/EB
291013124,6783.01,6.037174629144384,5.042085497250055,0.0347291371376078,82.71987426565437,15.398,0.558276,0.588183,4.64513,-0.0121106,3445.0,7.0,False,-11.020494292042358,4.6829,0.311549,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0004|-0.0008|-0.0016|-0.0035|-0.0079|-0.0191|-0.0483|-0.1217|-0.2741|-0.5224|-0.8534|-1.2322|-1.6170|-1.9775|-2.3037|-2.5990|-2.8701|-3.1224|-3.3597|-3.5847|-3.7991|-4.0043|-4.2015|-4.3912|-4.5744|-4.7515|-4.9229|-5.0891|-5.2505|-5.4074|-5.5601|-5.7088|-5.8538|-5.9954|-6.1337|-6.2690|-6.4015|-6.5314|-6.6588|-6.7840|-6.9071|-7.0283|-7.1476|-7.2654|-7.3816|-8.2638|-9.0978|-9.9056|-10.6986|-11.4825|-12.2607|-13.0349|-13.8064|-14.5759|-15.3438|-16.1105|-16.8762|-17.6410|-18.4051|-19.1686,3862.057983399887,0.0694582742752156,1.0770116908147952e-05,0.0004970079258996,0.0006733402894698,1.034,0.955,False,retired,4.635411|4.723911|4.646041|5.177623|4.137400|4.833752|4.415065|4.660659|5.187461|4.411897,,FP,found in faint-star QLP search
443042089,3078.01,0.5496842760617717,0.5138119015809655,0.0212495363580184,49.13636728492538,13.446,1.34299,1.74744,4.07449,-0.022952,6417.58,193.0,False,-9.772625574253604,4.8686,0.263124,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0003|-0.0006|-0.0011|-0.0023|-0.0047|-0.0101|-0.0223|-0.0512|-0.1184|-0.2635|-0.5266|-0.9019|-1.3304|-1.7536|-2.1425|-2.4911|-2.8036|-3.0866|-3.3460|-3.5863|-3.8110|-4.0225|-4.2229|-4.4135|-4.5958|-4.7705|-4.9387|-5.1009|-5.2578|-5.4100|-5.5579|-5.7019|-5.8424|-5.9798|-6.1143|-6.2462|-6.3758|-6.5032|-6.6287|-6.7524|-6.8745|-6.9951|-7.1144|-7.2324|-7.3494|-8.2478|-9.1086|-9.9465|-10.7694|-11.5816|-12.3862|-13.1851|-13.9797|-14.7709|-15.5594|-16.3458|-17.1305|-17.9137|-18.6957|-19.4768,3014.889152275076,0.0424990727160368,7.500478655795187e-07,0.0007196238527621,0.0011527357534608,0.667,0.674,False,known_eb|retired,4.828215|5.014757|4.957522|4.997526|4.718860|4.286294|5.115799|5.146749|5.073107|4.547629,,FP,found in faint-star QLP search; ~7 sigma odd-even in TEC plots; retired as TFOP FP/EB
66497310,343.01,1.7563199954156057,1.3910719876925608,0.028832145496729,49.96520802354759,7.844,1.03021,1.14185,4.32931,-0.155109,6044.17,50.0,False,-7.846541070280871,5.2792,0.379167,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0003|-0.0006|-0.0014|-0.0033|-0.0083|-0.0224|-0.0623|-0.1603|-0.3461|-0.6166|-0.9402|-1.2762|-1.5949|-1.8861|-2.1518|-2.3969|-2.6255|-2.8404|-3.0437|-3.2369|-3.4212|-3.5974|-3.7664|-3.9287|-4.0850|-4.2357|-4.3813|-4.5219|-4.6581|-4.7901|-4.9181|-5.0423|-5.1629|-5.2802|-5.3943|-5.5052|-5.6133|-5.7186|-5.8212|-5.9212|-6.0188|-6.1140|-6.8002|-7.3929|-7.9301|-8.4371|-8.9282|-9.4111|-9.8896|-10.3659|-10.8410|-11.3154|-11.7894|-12.2632|-12.7370|-13.2106|-13.6842,1355.5254389131233,0.057664290993458,8.936207174538346e-07,0.0008891231260581,0.0010689694668231,0.452,0.428,False,snrd|known_eb|retired,6.064701|5.086370|5.068672|5.246715|4.909183|5.225722|5.721123|5.512608|5.268049|4.688918,,FP,~8 sigma odd-even in SPOC s1-s69; retired as TFOP FP/EB
9100874,307.01,6.166813765492536,3.7032420552615166,0.0337051576542076,49.43754542171863,15.052,1.05517,1.17588,4.31135,0.151799,5785.8,15.0,False,-10.900976198141478,5.1034,0.199573,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0003|-0.0009|-0.0025|-0.0073|-0.0236|-0.0801|-0.2436|-0.5574|-0.9747|-1.4152|-1.8290|-2.2045|-2.5464|-2.8619|-3.1565|-3.4341|-3.6976|-3.9488|-4.1895|-4.4209|-4.6438|-4.8592|-5.0677|-5.2700|-5.4665|-5.6577|-5.8440|-6.0257|-6.2031|-6.3765|-6.5463|-6.7125|-6.8754|-7.0353|-7.1922|-7.3463|-7.4978|-7.6468|-7.7935|-7.9379|-8.0802|-9.1491|-10.1373|-11.0784|-11.9932|-12.8938|-13.7865|-14.6746|-15.5600|-16.4438|-17.3266|-18.2086|-19.0902|-19.9715|-20.8526|-21.7335,1357.8377340731945,0.0674103153084152,3.990606812475054e-06,0.0009419844139683,0.0014510533846289,0.879,0.872,False,snrd|known_eb|retired,5.041802|5.369681|5.041260|5.252800|4.969884|5.444458|5.194192|4.759389|5.036328|4.924011,,FP,~2000 ppm secondary in spoc-s01-s69; retired as TFOP FP/EB
42763678,2728.01,1.724589564832496,1.1513268555221214,0.0404099334128713,48.90237848784635,16.153,1.04838,1.25626,4.24778,-0.16946,6043.84,11.0,False,-8.170929867655566,4.1359,0.333117,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0001|-0.0002|-0.0004|-0.0006|-0.0011|-0.0020|-0.0037|-0.0069|-0.0137|-0.0288|-0.0638|-0.1394|-0.2748|-0.4742|-0.7286|-1.0219|-1.3325|-1.6370|-1.9183|-2.1710|-2.3988|-2.6074|-2.8016|-2.9847|-3.1588|-3.3253|-3.4853|-3.6396|-3.7889|-3.9336|-4.0741|-4.2108|-4.3439|-4.4738|-4.6005|-4.7244|-4.8455|-4.9639|-5.0799|-5.1935|-5.3049|-5.4140|-5.5211|-5.6261|-5.7292|-5.8305|-5.9300|-6.0278|-6.1240|-6.2185|-6.3116|-6.4033|-7.0881|-7.7139|-8.3016|-8.8654|-9.4143|-9.9537|-10.4871|-11.0165|-11.5433|-12.0683|-12.5920|-13.1148|-13.6371|-14.1588|-14.6802,3667.347777437612,0.0808198668257426,0.0001478082941202,0.0008672625338195,0.0012842737206955,0.981,0.893,False,retired,4.233092|4.855957|4.117323|3.968907|3.823346|4.166114|3.786608,,FP,found in faint-star QLP search
76420654,4462.01,4.913316036334589,2.816620178973244,0.1156425665190511,41.153976773226056,14.291,1.29067,2.08268,3.90709,-0.0382266,6014.53,28.0,False,-9.13709221671463,4.7484,0.2577,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0005|-0.0013|-0.0031|-0.0084|-0.0251|-0.0805|-0.2251|-0.4745|-0.8012|-1.1621|-1.5162|-1.8429|-2.1403|-2.4139|-2.6693|-2.9103|-3.1395|-3.3587|-3.5691|-3.7719|-3.9678|-4.1574|-4.3412|-4.5197|-4.6933|-4.8623|-5.0269|-5.1875|-5.3442|-5.4973|-5.6469|-5.7933|-5.9365|-6.0766|-6.2140|-6.3486|-6.4806|-6.6101|-6.7374|-6.8624|-6.9853|-7.1062|-7.2253|-8.1184|-8.9459|-9.7368|-10.5071|-11.2651|-12.0151|-12.7597|-13.5003|-14.2378|-14.9730|-15.7061|-16.4376|-17.1678|-17.8967|-18.6246,2013.114842144966,0.2312851330381022,6.88884819654097e-06,0.0012914273422823,0.0013712249598721,0.617,0.5,False,retired,4.508600|4.457138|5.019859|4.515279|4.898719|5.260765|4.636024|4.584485|4.623503|4.979719,,FP,TFOP SB1/APC
142087638,2404.03,74.60659392326056,37.6118052894758,0.0514084248051128,47.212729676484166,6.506,1.12944,1.14086,4.37162,-0.0638039,6198.19,11.0,False,-9.304901849650024,5.4234,0.188189,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0003|-0.0008|-0.0023|-0.0075|-0.0271|-0.1067|-0.3715|-0.9082|-1.5258|-2.0413|-2.4533|-2.7984|-3.0999|-3.3705|-3.6174|-3.8456|-4.0582|-4.2577|-4.4460|-4.6247|-4.7950|-4.9580|-5.1144|-5.2651|-5.4108|-5.5520|-5.6891|-5.8227|-5.9530|-6.0804|-6.2051|-6.3275|-6.4478|-6.5660|-6.6825|-6.7973|-6.9107|-7.0226|-7.1333|-7.9788|-8.7832|-9.5637|-10.3297|-11.0862|-11.8362|-12.5817|-13.3239|-14.0636|-14.8014|-15.5378|-16.2731|-17.0076|-17.7413|-18.4746,1362.9497355662468,0.1028168496102256,7.850023731167066e-05,0.0016639292619587,0.0018456488042756,0.302,0.321,False,known_eb|retired,5.663106|5.033267|5.511325|5.266451|5.254653|5.390877|5.532168|5.652363|5.378699|5.551218,,FP,period found to match that of TOI 2404.02 with additional data; likely eccentric secondary of TOI 2404.02; retired as TFOP FP/EB
2758565,287.01,3.7815665907966274,1.896777798065196,0.0295017236824968,92.79969651948744,16.676,0.7914,1.23073,4.14339,-0.651552,5783.77,24.0,False,-10.96846285374021,4.8434,0.331066,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0003|-0.0006|-0.0012|-0.0024|-0.0052|-0.0114|-0.0263|-0.0627|-0.1439|-0.2990|-0.5499|-0.8948|-1.2998|-1.7132|-2.0943|-2.4300|-2.7258|-2.9915|-3.2349|-3.4613|-3.6741|-3.8757|-4.0677|-4.2516|-4.4282|-4.5984|-4.7628|-4.9221|-5.0767|-5.2270|-5.3735|-5.5163|-5.6559|-5.7925|-5.9262|-6.0574|-6.1861|-6.3127|-6.4371|-6.5597|-6.6804|-6.7995|-6.9170|-7.0330|-7.1477|-8.0196|-8.8401|-9.6273|-10.3925|-11.1426|-11.8825|-12.6151|-13.3427|-14.0667|-14.7880|-15.5075|-16.2255|-16.9425|-17.6588|-18.3744,1356.031149647864,0.0590034473649936,1.3645871365061494e-06,0.0006550664015044,0.000661301926624,1.112,1.104,False,known_eb|retired,5.273267|5.198046|4.795592|4.672224|4.557735|4.418095|5.163442|4.308286|5.160805|4.886934,,FP,synchronized with stellar rotation; ~3000 ppm secondary in spoc-s1-s69; retired as TFOP FP/EB
242083025,1964.01,0.6467048596125489,0.4065802982143776,0.0206932154172571,50.7963723020375,6.04,1.39364,1.58921,4.1682,-0.000367389,6717.63,162.0,False,-8.737192043344697,6.0003,0.47016,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0003|-0.0005|-0.0009|-0.0015|-0.0028|-0.0051|-0.0097|-0.0188|-0.0370|-0.0736|-0.1442|-0.2707|-0.4767|-0.7758|-1.1524|-1.5608|-1.9525|-2.3021|-2.6081|-2.8788|-3.1231|-3.3475|-3.5565|-3.7533|-3.9398|-4.1177|-4.2881|-4.4520|-4.6101|-4.7631|-4.9114|-5.0555|-5.1958|-5.3327|-5.4663|-5.5971|-5.7252|-5.8508|-5.9741|-6.0954|-6.2147|-6.3322|-7.2157|-8.0363|-8.8188|-9.5773|-10.3201|-11.0523|-11.7774|-12.4972|-13.2132|-13.9263|-14.6372|-15.3464|-16.0541|-16.7606|-17.4661,1601.2906183996326,0.0413864308345142,2.180160654576173e-07,0.0006345295650952,0.0007027041122101,0.302,0.295,False,retired,6.455320|5.667820|6.247971|6.398994|6.494682|5.134050|6.538886|5.876603|5.740888|5.447896,,FP,two stars in pixel; ~350 ppm secondary in SPOC s1-s65 multisector
444977814,6999.01,11.369007300943068,7.763298463889789,0.1109420868999312,35.864672436156404,11.37,1.12356,1.23462,4.29462,-0.0137974,6076.0,5.0,False,-10.293033178937522,5.3003,0.143847,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0003|-0.0008|-0.0030|-0.0118|-0.0533|-0.2318|-0.6767|-1.2587|-1.7945|-2.2496|-2.6437|-2.9949|-3.3143|-3.6090|-3.8838|-4.1423|-4.3870|-4.6200|-4.8429|-5.0570|-5.2635|-5.4630|-5.6565|-5.8446|-6.0277|-6.2065|-6.3811|-6.5522|-6.7198|-6.8845|-7.0464|-7.2058|-7.3628|-7.5178|-7.6709|-7.8222|-7.9719|-8.1202|-8.2671|-9.4009|-10.4964|-11.5729|-12.6392|-13.6995|-14.7562|-15.8104|-16.8629|-17.9140|-18.9642|-20.0135|-21.0622|-22.1102|-23.1578|-24.2050,1850.292529049796,0.2218841737998624,3.2096183285778765e-05,0.0020090030364789,0.0027256827246219,0.56,0.477,False,retired,5.257438|5.233347|5.511241|5.204603|5.177825|5.018316|5.373869|5.495513|5.350827|5.380040,,FP,found in faint-star QLP search; also a CTOI from Rafael Rodrigues (TESS Planet Hunters)
153896150,4123.01,2.787928585572718,2.7990727884265008,0.0219022699144288,38.27567590624484,5.136,0.874967,0.841349,4.53233,0.116244,5250.77,45.0,False,-10.586539036798824,5.2344,0.113926,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0006|-0.0020|-0.0067|-0.0247|-0.0970|-0.3364|-0.8030|-1.3504|-1.8586|-2.3062|-2.7040|-3.0641|-3.3946|-3.7013|-3.9881|-4.2578|-4.5127|-4.7544|-4.9845|-5.2040|-5.4142|-5.6158|-5.8099|-5.9973|-6.1786|-6.3545|-6.5257|-6.6927|-6.8561|-7.0162|-7.1735|-7.3283|-7.4808|-7.6315|-7.7804|-7.9278|-8.0738|-8.2187|-8.3625|-9.4795|-10.5688|-11.6447|-12.7136|-13.7785|-14.8412|-15.9026|-16.9630|-18.0229|-19.0824|-20.1416|-21.2006|-22.2594|-23.3181|-24.3765,1845.327005401824,0.0438045398288576,3.2844592578604e-06,0.0009768718736818,0.0013774674405771,0.296,0.284,False,retired,5.297468|5.297468|5.297468|5.297468|5.019517|5.191265|5.297468|5.015199|5.297468|5.333605,,FP,V-shaped; found in faint-star QLP search; nearby TIC 802691143
459850897,3503.01,1.1882624359148002,0.3461581465199419,0.0401918826261944,45.48056384065004,8.582,1.5434,1.65293,4.17968,-0.778594,8872.07,124.0,False,-10.144705450191852,3.9394,0.408292,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0003|-0.0004|-0.0006|-0.0010|-0.0016|-0.0025|-0.0040|-0.0064|-0.0106|-0.0175|-0.0295|-0.0502|-0.0864|-0.1485|-0.2510|-0.4089|-0.6335|-0.9276|-1.2827|-1.6777|-2.0831|-2.4701|-2.8211|-3.1330|-3.4114|-3.6640|-3.8968|-4.1141|-4.3188|-4.5130|-4.6982|-4.8757|-5.0464|-5.2110|-5.3702|-5.5246|-5.6746|-5.8207|-5.9633|-6.1026|-6.2390|-6.3727|-6.5040|-6.6330|-6.7600|-6.8852|-7.0086|-7.1305|-7.2510|-7.3701|-7.4881|-7.6049|-7.7207|-7.8356|-7.9496|-8.8319|-9.6842|-10.5180|-11.3392|-12.1512|-12.9563|-13.7559|-14.5511|-15.3426|-16.1311|-16.9171|-17.7009|-18.4829|-19.2633|-20.0424,2307.634831010116,0.0803837652523888,9.883058163203875e-07,0.0009937400748578,0.0015171320472649,0.36,0.285,False,known_eb|retired,4.075841|4.585742|3.508471|3.912707|3.903902|3.102991|3.895352|3.810731|4.116657|4.481136,,FP,10+ sigma odd-even in spoc-s01-s65; star is a pulsator; retired as TFOP FP/EB
268727719,7173.01,0.6256596256594386,0.1936856393258821,0.0127149581920891,39.72666200202141,6.994,0.558276,0.588183,4.64513,-0.0121106,3718.0,76.0,False,-8.352116644519864,3.8735,0.22554,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0001|-0.0002|-0.0004|-0.0007|-0.0013|-0.0024|-0.0047|-0.0094|-0.0197|-0.0430|-0.0961|-0.2056|-0.3940|-0.6588|-0.9730|-1.3024|-1.6212|-1.9173|-2.1880|-2.4358|-2.6646|-2.8777|-3.0781|-3.2677|-3.4481|-3.6205|-3.7859|-3.9450|-4.0984|-4.2466|-4.3901|-4.5292|-4.6644|-4.7958|-4.9239|-5.0487|-5.1707|-5.2899|-5.4065|-5.5208|-5.6328|-5.7428|-5.8509|-5.9571|-6.0617|-6.1648|-6.2663|-6.3665|-6.4655|-6.5632|-6.6598|-6.7554|-6.8500|-7.5745|-8.2639|-8.9318|-9.5860|-10.2308|-10.8690|-11.5022|-12.1315|-12.7575|-13.3808|-14.0015|-14.6202|-15.2368|-15.8517|-16.4650,3584.7905006075284,0.0254299163841782,1.258148023565397e-05,0.0005855938137091,0.0006476902663622,0.424,0.4,False,retired,3.525817|3.516230|3.839429|4.078921|3.952873|4.242329|4.118773|3.817579|3.767793|3.875050,,FP,V-shaped; multiple stars in pixel; CTOI from Yoshi Eschen
19451711,522.01,0.3969740183427805,0.0982675680128528,0.0715085881221461,30.09660597686001,1.696,1.54002,1.7203,4.15045,-0.139744,7571.26,280.0,False,-6.792447224936698,5.5164,0.500841,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0002|-0.0003|-0.0007|-0.0013|-0.0026|-0.0055|-0.0129|-0.0325|-0.0871|-0.2103|-0.4021|-0.6367|-0.8926|-1.1543|-1.4108|-1.6558|-1.8872|-2.1059|-2.3136|-2.5120|-2.7024|-2.8858|-3.0630|-3.2346|-3.4010|-3.5627|-3.7200|-3.8732|-4.0225|-4.1682|-4.3105|-4.4494|-4.5852|-4.7180|-4.8479|-4.9749|-5.0993|-5.2211|-5.3403|-5.4571|-5.5715|-5.6837|-5.7937|-6.5999|-7.3140|-7.9714|-8.5961|-9.2020|-9.7965|-10.3837|-10.9660|-11.5446|-12.1203|-12.6939|-13.2656|-13.8357|-14.4044|-14.9720,1491.7389515183495,0.1430171762442922,2.560947825524827e-07,0.0010449459793903,0.0011834772871797,0.07,0.055,False,snrd|fold_shape|retired,6.613418|5.104650|5.659129|5.455893|5.269746|5.326364|6.280139|5.061515|5.295807|5.097390,,FA,V-shaped and short period; GAIA Rp=1.6 Rsun; sinusoidal light curve; likely SV; retired as TFOP FA
280830734,188.01,1.1619450470039678,0.47374883266724,0.0148023172515656,33.82581395986475,3.551,1.34191,1.61454,4.13613,0.032922,6404.68,252.0,False,-8.30293090572233,5.0603,0.249023,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0003|-0.0008|-0.0019|-0.0049|-0.0139|-0.0424|-0.1299|-0.3280|-0.6368|-1.0103|-1.3896|-1.7396|-2.0552|-2.3427|-2.6086|-2.8575|-3.0923|-3.3151|-3.5275|-3.7307|-3.9255|-4.1128|-4.2932|-4.4673|-4.6355|-4.7983|-4.9562|-5.1094|-5.2583|-5.4033|-5.5446|-5.6826|-5.8173|-5.9492|-6.0784|-6.2050|-6.3294|-6.4515|-6.5717|-6.6901|-6.8067|-6.9217|-7.7902|-8.6008|-9.3752|-10.1260|-10.8611|-11.5857|-12.3030|-13.0150|-13.7233|-14.4288|-15.1321|-15.8338|-16.5343|-17.2338|-17.9325,1325.7793472882731,0.0296046345031312,5.039341096198081e-07,0.000854254774075,0.0008374006837019,0.161,0.17,False,snrd|known_eb|retired,5.496251|5.327280|4.938778|5.398641|4.809753|4.978369|4.764351|4.882497|4.872405|5.134852,,FP,~10 sigma odd/even in spoc-s01-s69; retired as TFOP FP/EB
